,TeamName,Team ID,WinPct,RPI,OWP,OOWP,SOS,KRACH
177,Rider Broncs,2520,0.6,0.5004263055443484,0.45702631217091727,0.4876525978355591,50.04906376920035,78.2394964674452
178,Saint Peter's Peacocks,2612,0.6,0.49627233855412667,0.4534363382001108,0.47821667781628496,47.02957801629845,58.63904410639786
179,Siena Saints,2561,0.6666666666666666,0.5300780909826466,0.48503593856581095,0.48357382013229766,50.092764876802576,93.42502449102895
180,Akron Zips,2006,0.7741935483870968,0.5905642374418683,0.5494909397857117,0.5046543805408774,110.13556050611734,324.1585471853276
181,Ball State Cardinals,2050,0.5806451612903226,0.49786320478690066,0.45991239920095967,0.5049613540790168,89.02196697591643,156.2849645105707
182,Bowling Green Falcons,189,0.6774193548387096,0.5500105829256702,0.5215971386994747,0.501675640510628,110.14773910296218,138.5455103986626
183,Buffalo Bulls,2084,0.625,0.5380697587163175,0.5181870918099578,0.5030016254389025,115.56404904291968,164.32077725628548
184,Central Michigan Chippewas,2117,0.4375,0.4685823037551373,0.495973505148382,0.503071859896199,107.4943264700413,67.73855021305928
185,Eastern Michigan Eagles,2199,0.5,0.49716435000505455,0.5285679697084731,0.5029500320318433,121.09187325348354,92.19911066378599
186,Kent State Golden Flashes,2309,0.625,0.5334697303598745,0.5193475148425093,0.4951838917544794,104.63732170737151,159.02947524554418
187,Miami (OH) Redhawks,193,0.40625,0.47397981315784216,0.520370836300573,0.48851091336355595,107.32104748903298,67.40613417853095
188,Northern Illinois Huskies,2459,0.5806451612903226,0.49594111096384086,0.4612929165566443,0.49451194407540827,81.34962931116833,104.41645728629364
189,Ohio Bobcats,195,0.53125,0.501899066810644,0.5003785167578271,0.5068392337269217,115.82401792296103,117.25616535362568
190,Toledo Rockets,2649,0.53125,0.5038029284512615,0.5027552108045585,0.4935722599378644,90.15078047662111,114.31442037018715
191,Western Michigan Broncos,2711,0.40625,0.46428412145938003,0.49694230192005495,0.4965852153307436,106.58028226597818,51.66976154525229
192,Bethune-Cookman Wildcats,2065,0.5333333333333333,0.44263878965134124,0.41357332322849566,0.46192703066689217,27.873671611565864,20.282096908642707
193,Coppin State Eagles,2154,0.3548387096774194,0.41568144902308474,0.41936583333446514,0.4691554197459893,31.103148316870605,13.1431367598405
194,Delaware State Hornets,2169,0.1875,0.3699885541872387,0.42771338227956696,0.45786078552315423,27.08919478559325,5.000655732371739
195,Florida A&M Rattlers,50,0.4444444444444444,0.4474786605312137,0.43245035846497787,0.48056948075045475,42.5234182295497,22.77798303505704
196,Howard Bison,47,0.12121212121212122,0.3643763027011102,0.44905936230947113,0.46261229263711157,33.71704972713467,3.0335568221103597
197,Maryland-Eastern Shore Hawks,2379,0.15625,0.3791236317541637,0.46154802253940186,0.46436622387333476,41.91072637856452,3.815962858671237
198,Morgan State Bears,2415,0.4838709677419355,0.4360166960854443,0.42012761884841976,0.475240118073509,27.847042532148954,18.82648803409558
199,Norfolk State Spartans,2450,0.5161290322580645,0.4508697774964742,0.4240346616876756,0.47392830512906414,27.707013322756428,26.72252317515315
200,North Carolina A&T Aggies,2448,0.53125,0.4799295943683888,0.46485071990083343,0.47388790541382375,33.105366150114634,31.880125232158832
201,North Carolina Central Eagles,2428,0.5806451612903226,0.48362816334416514,0.46458736240345433,0.46962364285546615,30.327795375481845,26.85672671933797
202,South Carolina State Bulldogs,2569,0.3793103448275862,0.4129222821375324,0.4297166387561271,0.45892251770454223,27.90379060071062,11.9577666774318
203,Bradley Braves,71,0.6764705882352942,0.5333676341494057,0.4783404278292779,0.5101230142724001,114.33952887807801,236.09214251594716
204,Drake Bulldogs,2181,0.5882352941176471,0.5080047447114509,0.4847420252933323,0.5000349282591386,114.46780798673473,134.25351809288057
205,Evansville Purple Aces,339,0.28125,0.42951694266738016,0.4852499121662927,0.4895034302079031,119.85186264261552,38.178022247108906
206,Illinois State Redbirds,2287,0.3225806451612903,0.47454665979917554,0.5506447372715448,0.49689716465361256,143.72931038674895,66.12622712957554
207,Indiana State Sycamores,282,0.6,0.5488726970132449,0.5560679162837262,0.4971480589338035,139.92404669909854,203.34881506304535
208,Loyola Chicago Ramblers,2350,0.65625,0.5264232472892718,0.4795296473139579,0.5014724042065907,113.54144714525347,238.0746734150149
209,Missouri State Bears,2623,0.48484848484848486,0.4977192103718108,0.49768127991153577,0.5106657968156869,123.14498736366802,155.3352917873973
210,Northern Iowa Panthers,2460,0.8064516129032258,0.5877130577277722,0.5226699974292328,0.512408787776761,125.7769816289529,543.3726949131856
211,Southern Illinois Salukis,79,0.5,0.49590724923832574,0.5034551124244037,0.49284780436256015,112.42319535612116,104.69477038045818
212,Valparaiso Crusaders,2674,0.5428571428571428,0.5125647137276345,0.5062729479382904,0.5083011943280749,127.12238110407988,134.10616742738839
213,Air Force Falcons,2005,0.375,0.4618124140589087,0.49356499458464603,0.5052809573889234,163.8651508261936,72.5748900118227
214,Boise State Broncos,68,0.625,0.5445718363556489,0.5231535921747268,0.5190769352666903,207.72888560380883,350.0721152413285
215,Colorado State Rams,36,0.625,0.5483680941840257,0.5365411912686663,0.5074867683923184,184.31731766902033,290.3402415222343
216,Fresno State Bulldogs,278,0.36666666666666664,0.4683326969233822,0.5047523335746361,0.51899853433736,181.06977012240364,107.9089289466343
217,Nevada Wolf Pack,2440,0.6129032258064516,0.5528185120873766,0.5367794094535929,0.5248120036358691,196.99613075673426,336.73684430483996
218,New Mexico Lobos,167,0.5757575757575758,0.5280383596200028,0.5206909583756875,0.5082715217286363,153.4077247168867,199.13092162794868
219,San Diego State Aztecs,21,0.9375,0.6219195334862865,0.5149725444497414,0.5222491740779214,175.34207558885612,3310.3040991301623
220,San José State Spartans,23,0.22580645161290322,0.4449386522652571,0.5392054043839758,0.5013438002930768,217.6812601148141,43.235737510410004
221,UNLV Rebels,2439,0.53125,0.532436759508975,0.541803041550043,0.514890954935814,217.04634188895807,254.9016857418985
222,Utah State Aggies,328,0.7647058823529411,0.5814128882933722,0.5249437450586876,0.5257640630561139,195.0858886200419,652.900344896344
223,Wyoming Cowboys,2751,0.2727272727272727,0.42732131030311055,0.47366504179100183,0.5119551576304386,206.83487030447066,55.94680188255082
224,Bryant Bulldogs,2803,0.46875,0.44844396482597493,0.43257368476083713,0.47701558655641885,38.845713637752795,33.31747199291146
225,Central Connecticut Blue Devils,2115,0.12903225806451613,0.37070278415612185,0.4520694740105196,0.47867218860344823,54.614290805112965,5.265001891763615
226,Fairleigh Dickinson Knights,161,0.36666666666666664,0.44543627588930057,0.4821590860011327,0.47259934534804027,46.22416454517134,21.109101724639984
227,Long Island University Sharks,112358,0.45454545454545453,0.47052231155263724,0.48569829214990506,0.4731926619107386,43.19897778343291,27.349093892036635
228,Merrimack Warriors,2771,0.6451612903225806,0.5062889098597919,0.45924665272621334,0.47332900065340766,37.90216813026104,58.46905622562182
229,Mt. St. Mary'S Mountaineers,116,0.34375,0.4173002088819085,0.4385786462538409,0.46946289785866185,40.17972172164995,16.641292157534437
230,Sacred Heart Pioneers,2529,0.6060606060606061,0.48503585335350885,0.4371408960174255,0.47211162137918444,35.68113211911875,53.185221137065994
231,St. Francis (BKN) Terriers,2597,0.41935483870967744,0.4300992419056007,0.43018582579205494,0.46002531603829294,34.30850528407937,20.019209237701578
232,St. Francis (PA) Red Flash,2598,0.6875,0.5295256384138027,0.48092384225587786,0.4788355143047455,40.185281908857775,75.04105011603257
233,Wagner Seahawks,2681,0.27586206896551724,0.4191888921972923,0.4759406689384442,0.47487423091228065,45.86260429572626,12.018490945355486
234,Austin Peay Governors,2046,0.6363636363636364,0.5046243339990727,0.4633132469228131,0.4789676163442131,44.08348540660468,77.59312983681971
235,Belmont Bruins,2057,0.7878787878787878,0.5233627940376309,0.41443696171171146,0.48332725272710053,35.4706943808592,146.99457695960783
236,Eastern Illinois Panthers,2197,0.53125,0.43821084651488906,0.3970407745361052,0.45876183698734596,28.26631857443845,28.345241947752626
237,Eastern Kentucky Colonels,2198,0.48484848484848486,0.47257761601858184,0.4853879836638457,0.4679215935208295,44.996011766407214,26.674107674620988
238,Jacksonville State Gamecocks,55,0.40625,0.4124572124615028,0.4066993682789011,0.4697634466215423,33.170300083449995,20.248795328192205
239,Morehead State Eagles,2413,0.40625,0.4116150745454997,0.4061713509989372,0.4674509295174579,33.8260323705828,15.271776520890858
240,Murray State Racers,93,0.71875,0.4958944249782871,0.40364339516962805,0.4762909095738925,34.16900679110256,103.33043546547519
241,SIU Edwardsville Cougars,2565,0.25806451612903225,0.38369608713177905,0.43441336375859585,0.45906106928578666,37.18600425526855,8.42092420629717
242,Southeast Missouri State Redhawks,2546,0.22580645161290322,0.3707488604361955,0.42480303694986676,0.46097557474160006,38.25083874388126,6.966258802512569
243,Tennessee State Tigers,2634,0.5454545454545454,0.46998768816549263,0.446933921761508,0.46995387688089,38.65534649753953,32.234389642016225
244,Tennessee Tech Golden Eagles,2635,0.2903225806451613,0.4261450292168477,0.4994693552450849,0.46426209603239343,43.268187441308875,9.899950522617795
245,UT Martin Skyhawks,2630,0.3103448275862069,0.42997918583775746,0.49915246197945573,0.4623525601328591,46.58056405616371,9.036294636280479
246,Arizona State Sun Devils,9,0.6451612903225806,0.5857367593756223,0.5810185316328011,0.5357486839143063,378.7613681187139,693.020025924705
247,Arizona Wildcats,12,0.65625,0.5929410511905292,0.5925351881524249,0.530443828457267,407.61432721184053,1083.7425831657415
248,California Golden Bears,25,0.4375,0.5387485436298528,0.5940242437820765,0.5294456869552582,416.2059944663328,277.3256740130887
249,Colorado Buffaloes,38,0.65625,0.5911383963026118,0.585829921700696,0.5366437418090548,399.32985576810637,894.7651645039854
250,Oregon Ducks,2483,0.7741935483870968,0.6228371568755994,0.5870970086913149,0.5429610617326711,409.05999699662567,1386.7380435293771
251,Oregon State Beavers,204,0.5806451612903226,0.5301693734750625,0.5048679321373619,0.5302964683352037,271.0160889358663,488.648008330358
252,Stanford Cardinal,24,0.625,0.5575596503481625,0.5343192033255646,0.5366001947415208,299.82081036205955,785.1601685161656
253,UCLA Bruins,26,0.6129032258064516,0.5597765622579173,0.5514901391470164,0.5361259707376361,355.246643846127,549.9691250396812
254,USC Trojans,30,0.7096774193548387,0.5831815744549058,0.5439304894764665,0.5351878995118514,309.0283115942495,850.6675218744211
255,Utah Utes,254,0.5161290322580645,0.5409173089407312,0.5557830531738739,0.5359740971571126,368.16863497996155,407.10790373985964
256,Washington Huskies,264,0.46875,0.5433616614924739,0.5907408079422123,0.5232150300854709,368.4232922920466,475.3965216042545
257,Washington State Cougars,265,0.5,0.5014251600320377,0.4958831812627697,0.5139342776026116,221.67671065042944,269.5375585545123
258,American Eagles,44,0.5333333333333333,0.48754693210520583,0.46706512527146565,0.4827241445445588,44.82164705052417,50.88457582747845
259,Army Black Knights,349,0.5,0.45961700874032324,0.43841598278875077,0.47887744869413623,42.77145265896831,34.54057524014175
260,Boston University Terriers,104,0.6176470588235294,0.5154531226119115,0.48562443798685123,0.4845030084133372,51.6236512543208,81.9188266281155
261,Bucknell Bison,2083,0.4117647058823529,0.4847719696140499,0.5251593508816812,0.47700447081048425,59.89059905401394,40.7046875945087
262,Colgate Raiders,2142,0.7352941176470589,0.5342540629002244,0.4571326351084945,0.4954782541111813,49.32241848055472,155.2792664424355
263,Holy Cross Crusaders,107,0.09375,0.39447578760260127,0.506197922665956,0.468733111530106,62.940530268978044,6.627114460662856
264,Lafayette Leopards,322,0.6129032258064516,0.491241084289491,0.44108505421521343,0.482794228727537,46.8614120746579,59.24544329901278
265,Lehigh Mountain Hawks,2329,0.34375,0.45658885541539,0.5208079132914476,0.4847395950786649,66.76461262152245,24.56974515339116
266,Loyola (MD) Greyhounds,2352,0.46875,0.43449735757011837,0.40110885543224384,0.48415881619017925,39.16130414286449,35.53609511415815
267,Navy Midshipmen,2426,0.4666666666666667,0.4640659294496196,0.4670775776110651,0.47383270050738285,49.53464862019403,34.1710366216856
268,Alabama Crimson Tide,333,0.5161290322580645,0.5510539492283822,0.5749922026486265,0.5381023593582114,347.999821189756,473.5895621059948
269,Arkansas Razorbacks,8,0.625,0.5842969804419087,0.5863782028131305,0.5394315161413737,312.7646197828163,640.3604066113962
270,Auburn Tigers,2,0.8064516129032258,0.6295389708525961,0.5843976575066675,0.5429089554938238,322.96806060083463,984.7650625288463
271,Florida Gators,57,0.6129032258064516,0.5871967211868664,0.5911753800519095,0.5535328988371949,430.7174447111661,876.1173909411868
272,Georgia Bulldogs,61,0.5,0.5454519101098394,0.5780691339312028,0.5417984048350162,352.053403850132,377.2776247007992
273,Kentucky Wildcats,96,0.8064516129032258,0.609709307938615,0.5462274384581222,0.5399307419349898,295.42329229932636,1535.5177283850987
274,LSU Tigers,99,0.6774193548387096,0.6044576936052717,0.6021961645496342,0.5360190904831084,320.88219720653393,788.2564168548224
275,Mississippi State Bulldogs,344,0.6451612903225806,0.5755043011322599,0.5591975318509074,0.5384608505046442,286.5901884950715,599.4575548263182
276,Missouri Tigers,142,0.4838709677419355,0.5270317802929096,0.5425372149016476,0.539181723626408,285.3073764837016,343.6711196006012
277,Ole Miss Rebels,145,0.46875,0.514940243464181,0.5282180787721131,0.5345748163124977,277.4067802308373,350.89617425021146
278,South Carolina Gamecocks,2579,0.5806451612903226,0.5599575573843432,0.5609286074768556,0.5373278532933391,285.06282459786144,445.08846497951
279,Tennessee Volunteers,2633,0.5483870967741935,0.566894154025021,0.5896515758563333,0.5398863676132237,354.40470969864606,478.74451654668434
280,Texas A&M Aggies,245,0.5333333333333333,0.5425588041487288,0.5500505896073193,0.5368007040469432,296.9706080352157,318.1136100749484
281,Vanderbilt Commodores,238,0.34375,0.49326422352235455,0.5533053608051469,0.5226961724791245,264.6102183776446,164.19582947197767
282,Chattanooga Mocs,236,0.6060606060606061,0.5122519087038205,0.4907620429147272,0.4868383876955053,74.13936153912587,102.86905780889312
283,East Tennessee State Buccaneers,2193,0.8823529411764706,0.6051924452425577,0.5271564596440189,0.4954891197467092,71.4784652680029,466.98938276922445
284,Furman Paladins,231,0.78125,0.5675889707817063,0.5062326499724779,0.4992698935266973,79.16417484896391,240.43206020489743
285,Mercer Bears,2382,0.53125,0.4691007621046339,0.43974561859267086,0.4969118112331937,65.3680292819218,61.59007528647995
286,Samford Bulldogs,2535,0.30303030303030304,0.42278087444503654,0.4901893991560287,0.4774113661347553,76.99984828271717,16.38180727530588
287,The Citadel Bulldogs,2643,0.2,0.38476209825592067,0.4745100462629743,0.47891718938662275,85.95110135739112,8.132496106247178
288,UNC Greensboro Spartans,2430,0.71875,0.5631097093178455,0.5236394259347541,0.505159985401874,80.54441513578097,246.09976222351267
289,VMI Keydets,2678,0.2727272727272727,0.3926308808175155,0.4454595641247477,0.4796043950205667,71.13766773840419,20.409158602975673
290,Western Carolina Catamounts,2717,0.6129032258064516,0.5199016490248087,0.5011858724731052,0.49102795460130066,79.32065196346842,112.47714794729482
291,Wofford Terriers,2747,0.5428571428571428,0.49236503766917883,0.4748246126478885,0.5046594102294232,78.96459677822017,102.04621082698836
292,Abilene Christian Wildcats,2000,0.6451612903225806,0.4886326845787121,0.4437912246366084,0.47435569644903886,34.58467935284923,57.7750231332372
293,Central Arkansas Bears,2110,0.3225806451612903,0.4519423231929584,0.5106828753992269,0.4864035419733799,67.2478797293061,22.13618388565065
294,Houston Baptist Huskies,2277,0.13793103448275862,0.3950083997026132,0.48051415432897504,0.481074255669744,58.06379218424036,5.679039420879665
295,Incarnate Word Cardinals,2916,0.2903225806451613,0.37692862710559066,0.4173553485920004,0.45871809695264765,33.3194859470894,5.584170229743258
296,Lamar Cardinals,2320,0.53125,0.4617552382524123,0.44595054945054946,0.47236123341889513,37.23374498893752,32.828552308531506
297,Mcneese St Cowboys,2377,0.46875,0.4463462012596873,0.4572735421356696,0.47798057791026727,35.7450307566403,21.157026300299705
298,New Orleans Privateers,2443,0.3,0.4114924722832399,0.4869654611033921,0.4797312746184829,49.683474862010335,9.469218177491385
299,Nicholls Colonels,2447,0.6774193548387096,0.5144528534561317,0.4708524738016571,0.48647683659158275,39.63368429283369,63.71495947609428
300,Northwestern State Demons,2466,0.5,0.44638891740274755,0.4296829178342588,0.4817453894980282,34.19780840619301,24.17110853070055
301,SE Louisiana Lions,2545,0.25806451612903225,0.3816176184594202,0.4375520540617871,0.472794937142678,42.92518587030826,6.577797622019197
302,Sam Houston State Bearkats,2534,0.5806451612903226,0.4676069837968843,0.43879375346707467,0.4743219097348695,36.60149916064742,40.153637765487225
303,Stephen F. Austin Lumberjacks,2617,0.9032258064516129,0.5645370259996908,0.44046111165438195,0.4843687378328566,34.26721658987916,300.3245135445375
304,Texas A&M-CC Islanders,357,0.4375,0.4367557902409287,0.43389793174526214,0.4792272974731903,35.69623635167355,19.77158240410711
305,Alabama A&M Bulldogs,2010,0.26666666666666666,0.39443499831896933,0.41726432118534457,0.4765446842385216,28.286488102432866,7.588072089944538
306,Alabama State Hornets,2011,0.25,0.4209029685231779,0.473415770027978,0.4867803340367556,39.41362855209165,7.965465613479594
307,Alcorn State Braves,2016,0.5,0.43544303184098054,0.41862127169065433,0.4814526609056904,25.96878165997333,12.968672195067963
308,Arkansas-Pine Bluff Golden Lions,2029,0.13333333333333333,0.3801033692164835,0.4678911435477759,0.4811829139083133,43.11884838637204,2.4587532420981804
309,Grambling Tigers,2755,0.53125,0.43848893776384396,0.4029607720220747,0.483748492725512,25.887944563159177,16.692046445936686
310,Jackson State Tigers,2296,0.46875,0.4490856981512186,0.44148163142226593,0.4800461964270093,29.613416792100747,18.616054634342614
311,Mississippi Valley State Delta Devils,2400,0.1,0.3618972637930643,0.4399668326951949,0.4676553897818674,32.71103542816534,2.75876848542872
312,Prairie View A&M Panthers,2504,0.59375,0.48691756973557787,0.4378121045723938,0.505379403130857,31.699492992949658,46.87085077260998
313,Southern Jaguars,2582,0.53125,0.4748322844204221,0.4649085148876584,0.46951210790637155,26.939585016395377,24.983885089260834
314,Texas Southern Tigers,2640,0.5,0.510291157564083,0.5348707229359012,0.48755221664259424,44.6278611750174,25.246984921979067
315,Denver Pioneers,2172,0.22580645161290322,0.4017866571542023,0.46893865226298087,0.46926932409084743,74.13509836175147,18.79927212709512
316,North Dakota Fighting Hawks,155,0.45454545454545453,0.4644208315609971,0.4864443925077085,0.4847945412285715,80.2910765788311,44.7535504273987
317,North Dakota State Bison,2449,0.7575757575757576,0.5316562998151575,0.4434267796225527,0.49783615614455656,56.76065583171733,150.40586397227057
318,Omaha Mavericks,2437,0.5,0.5123644922938033,0.5393642197755354,0.48685856188220694,89.79974626079375,61.617800041772476
319,Oral Roberts Golden Eagles,198,0.5483870967741935,0.48976076310035077,0.49074298129719185,0.4960756083255379,86.62773327686003,85.45811697359437
320,South Dakota Coyotes,233,0.625,0.5045041768149718,0.47574833632564445,0.48031313805687414,56.619496422795784,81.4962437727065
321,South Dakota State Jackrabbits,2571,0.6875,0.49776737082323425,0.4137042198893992,0.4969943768474721,54.46755726131626,130.35751676511128
322,UM Kansas City Roos,140,0.5333333333333333,0.4743706933953923,0.46325108397296094,0.48949912415416585,60.633141989721196,46.41324998396536
323,Western Illinois Leathernecks,2710,0.19230769230769232,0.37687476566696565,0.4560983516030791,0.47030235946170446,62.318817469567065,13.930856100337294
324,Appalachian St Mountaineers,2026,0.5454545454545454,0.5014401302756536,0.4919305502926193,0.5057703882593113,96.9307394174448,93.873349761198
325,Arkansas St Red Wolves,2032,0.5,0.483047574449671,0.48442548941346214,0.49667265230509305,92.31280524008673,75.6142204379056
326,Arkansas-Little Rock Trojans,2031,0.6774193548387096,0.5424257709107387,0.49997971918200745,0.5030769786122734,86.70557427159603,133.93031702539312
327,Coastal Carolina Chanticleers,324,0.48484848484848486,0.48832303302771196,0.5022805717744538,0.4971180853361338,97.61029819872918,81.99070433345058
328,Georgia Southern Eagles,290,0.6060606060606061,0.5230644358998761,0.5056116733681388,0.5003892355729042,87.86349372387672,117.91681285368604
329,Georgia St Panthers,2247,0.59375,0.5258320294594718,0.5194889788454861,0.4976834934802487,101.69855475581032,136.78697853597612
330,Lafayette Ragin' Cajuns,309,0.42424242424242425,0.4635743149432692,0.4758720649334559,0.4963031299061648,89.32391399348303,58.746621446846724
331,South Alabama Jaguars,6,0.6451612903225806,0.5230941727029719,0.4890038434208126,0.5072261468274052,87.34000750787372,131.75327894254545
332,Texas State Bobcats,326,0.65625,0.5385076460674576,0.5124750296874879,0.49574719156152147,97.83751947832076,165.815726492837
333,Troy Trojans,2653,0.2903225806451613,0.4169166336481925,0.46545807012992774,0.49537108398808694,82.86884957874832,29.703866231975912
334,UT Arlington Mavericks,250,0.4375,0.5119063790088141,0.5724052864440795,0.5028149431470972,136.7532346355367,118.87651747100064
335,Ul Monroe Warhawks,2433,0.3103448275862069,0.45042123703149195,0.5251272616981429,0.4921711654704226,102.44593034402922,39.71771421929966
336,BYU Cougars,252,0.75,0.6102146932864924,0.588390251878669,0.5221427855176638,288.543704619271,1187.5533394721053
337,Gonzaga Bulldogs,2250,0.9393939393939394,0.6134938461367554,0.49264900999640987,0.5292834251602624,167.09527520403452,2762.8380662717364
338,Loyola Marymount Lions,2351,0.34375,0.4763965516845968,0.5423857998385251,0.498233961900047,190.6531437104395,85.48181031771068
339,Pacific Tigers,279,0.696969696969697,0.5354257140931343,0.4871028321063384,0.49007783732115107,111.38125212718174,250.45053917042836
340,Pepperdine Waves,2492,0.5,0.5162543445216775,0.524024864266437,0.5169676495538359,191.9305578757903,183.74572457918782
341,Portland Pilots,2501,0.28125,0.43558374202516764,0.5074940161494667,0.4940136024684039,149.55754536642633,34.71887900581255
342,Saint Mary's Gaels,2608,0.7647058823529411,0.5939206579758729,0.548480588568609,0.5211456971905157,237.93187278830777,1013.0188618473695
343,San Diego Toreros,301,0.28125,0.45594011487517727,0.5274627623871349,0.5107704185974071,215.42093691099606,65.46601238650965
344,San Francisco Dons,2539,0.6470588235294118,0.550855530010453,0.530843067575669,0.5053723485268373,197.86850726026697,341.94694153712777
345,Santa Clara Broncos,2541,0.6060606060606061,0.48982334937404093,0.4360354003513069,0.5065774355032273,121.0184437199752,171.06411731922475
346,California Baptist Lancers,2856,0.6774193548387096,0.4971394427208133,0.44221226535435304,0.4745036105449174,39.008786467113204,74.46896336113856
347,Chicago State Cougars,2130,0.13793103448275862,0.35530155222764104,0.4552879928541775,0.47216868474067086,61.701065938890046,1.7506608090872116
348,Grand Canyon Antelopes,2253,0.43333333333333335,0.4700539545465553,0.4776390375754749,0.476661880966306,54.82378544219511,37.59475787660199
349,New Mexico State Aggies,166,0.8064516129032258,0.5466456249650197,0.44967853794474016,0.4941219756947364,50.85713185937093,245.3752371159482
350,Seattle U Redhawks,2547,0.4827586206896552,0.4468370302398566,0.4258025566137754,0.49129856328743116,58.97467675835153,44.96438397618369
351,UT Rio Grande Valley Vaqueros,292,0.4666666666666667,0.4718594075384914,0.5122523837406386,0.47831747805730385,58.980841487156404,32.14524144503728
352,Utah Valley Wolverines,3084,0.36666666666666664,0.41543925676948207,0.4447702805269546,0.4759201697277226,53.70412411924534,28.103856681249297
